Name,Duration,IsExplicit,Id,Uri,Artists,MainArtistName,MainArtistId,Album,AlbumId,PlayedAt
Caro,229455,true,6it15CsDlkqB7N4lF0C1qM,spotify:track:6it15CsDlkqB7N4lF0C1qM,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,X 100PRE,spotify:album:7CjJb2mikwAWA1V6kewFBF,2021-02-17T14:04:20.018Z
Soy Peor,257384,true,1JxhrUWZjuI8AOjDJ1JpMN,spotify:track:1JxhrUWZjuI8AOjDJ1JpMN,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Soy Peor,spotify:album:7ofZgPzOIVXY4ADCrGUqgF,2021-02-17T13:53:29.106Z
Soliá,159282,true,7sOfmPd18RWp3FoCzpa7Kw,spotify:track:7sOfmPd18RWp3FoCzpa7Kw,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2021-02-17T13:44:31.002Z
Pero Ya No,160638,false,75pQqzwgCjUOSSy5CpmAjy,spotify:track:75pQqzwgCjUOSSy5CpmAjy,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2021-02-17T13:41:49.846Z
Safaera,295176,true,2DEZmgHKAvm41k4J3R2E9Y,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Jowell & Randy"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4IMAo2UQchVFyPH24PAjUs""}, ""uri"": ""spotify:artist:4IMAo2UQchVFyPH24PAjUs"", ""href"": ""https://api.spotify.com/v1/artists/4IMAo2UQchVFyPH24PAjUs"", ""type"": ""artist"", ""id"": ""4IMAo2UQchVFyPH24PAjUs""}, {""name"": ""\u00d1engo Flow"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/12vb80Km0Ew53ABfJOepVz""}, ""uri"": ""spotify:artist:12vb80Km0Ew53ABfJOepVz"", ""href"": ""https://api.spotify.com/v1/artists/12vb80Km0Ew53ABfJOepVz"", ""type"": ""artist"", ""id"": ""12vb80Km0Ew53ABfJOepVz""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2021-02-17T13:39:08.073Z
Estamos Bien,208079,false,2OWVCFTolecLiGZPquvWvT,spotify:track:2OWVCFTolecLiGZPquvWvT,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,X 100PRE,spotify:album:7CjJb2mikwAWA1V6kewFBF,2021-02-17T13:19:30.746Z
Estamos Bien,208079,false,2OWVCFTolecLiGZPquvWvT,spotify:track:2OWVCFTolecLiGZPquvWvT,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,X 100PRE,spotify:album:7CjJb2mikwAWA1V6kewFBF,2021-02-17T13:17:41.297Z
Estamos Bien,208079,false,2OWVCFTolecLiGZPquvWvT,spotify:track:2OWVCFTolecLiGZPquvWvT,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,X 100PRE,spotify:album:7CjJb2mikwAWA1V6kewFBF,2021-02-17T12:57:06.276Z
Solo de Mi,197967,true,5YOkA7qd2983FtBQnP8sYx,spotify:track:5YOkA7qd2983FtBQnP8sYx,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Solo de Mi,spotify:album:4tpexvNazI77pndY3LdOLX,2021-02-17T12:33:08.348Z
NI BIEN NI MAL,236215,true,278kSqsZIiYp8p3QjYAqa8,spotify:track:278kSqsZIiYp8p3QjYAqa8,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,X 100PRE,spotify:album:7CjJb2mikwAWA1V6kewFBF,2021-02-17T12:29:48.475Z
Bichiyal,196500,true,4j4w4CXm6BSr0s25wAWrrX,spotify:track:4j4w4CXm6BSr0s25wAWrrX,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Yaviah"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0Y30TbA4p8SAfCzy2AFBa8""}, ""uri"": ""spotify:artist:0Y30TbA4p8SAfCzy2AFBa8"", ""href"": ""https://api.spotify.com/v1/artists/0Y30TbA4p8SAfCzy2AFBa8"", ""type"": ""artist"", ""id"": ""0Y30TbA4p8SAfCzy2AFBa8""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2021-02-17T12:25:50.804Z
BYE ME FUI,178000,true,0FktnzDqjClqU6iqOZVEs2,spotify:track:0FktnzDqjClqU6iqOZVEs2,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,LAS QUE NO IBAN A SALIR,spotify:album:4gvQO5mEuhbMSrLIuwXkmz,2021-02-17T12:22:32.381Z
Una Vez,232496,true,5J7teKIJGtqVypgYI6sqXj,spotify:track:5J7teKIJGtqVypgYI6sqXj,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Mora"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0Q8NcsJwoCbZOHHW63su5S""}, ""uri"": ""spotify:artist:0Q8NcsJwoCbZOHHW63su5S"", ""href"": ""https://api.spotify.com/v1/artists/0Q8NcsJwoCbZOHHW63su5S"", ""type"": ""artist"", ""id"": ""0Q8NcsJwoCbZOHHW63su5S""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2021-02-17T12:10:36.507Z
Ignorantes,210606,true,3wYRLYuO1M88d8woWUIxct,spotify:track:3wYRLYuO1M88d8woWUIxct,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Sech"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/77ziqFxp5gaInVrF2lj4ht""}, ""uri"": ""spotify:artist:77ziqFxp5gaInVrF2lj4ht"", ""href"": ""https://api.spotify.com/v1/artists/77ziqFxp5gaInVrF2lj4ht"", ""type"": ""artist"", ""id"": ""77ziqFxp5gaInVrF2lj4ht""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Ignorantes,spotify:album:7Hw9RJbQPN0gUx4xjgFLhj,2021-02-17T12:06:42.232Z
Ignorantes,210606,true,3wYRLYuO1M88d8woWUIxct,spotify:track:3wYRLYuO1M88d8woWUIxct,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Sech"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/77ziqFxp5gaInVrF2lj4ht""}, ""uri"": ""spotify:artist:77ziqFxp5gaInVrF2lj4ht"", ""href"": ""https://api.spotify.com/v1/artists/77ziqFxp5gaInVrF2lj4ht"", ""type"": ""artist"", ""id"": ""77ziqFxp5gaInVrF2lj4ht""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Ignorantes,spotify:album:7Hw9RJbQPN0gUx4xjgFLhj,2021-02-17T11:34:08.195Z
La Santa,206420,true,69vlMrzHwATKzupwNcUPyK,spotify:track:69vlMrzHwATKzupwNcUPyK,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Daddy Yankee"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4VMYDCV2IEDYJArk749S6m""}, ""uri"": ""spotify:artist:4VMYDCV2IEDYJArk749S6m"", ""href"": ""https://api.spotify.com/v1/artists/4VMYDCV2IEDYJArk749S6m"", ""type"": ""artist"", ""id"": ""4VMYDCV2IEDYJArk749S6m""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2021-02-17T10:47:38.773Z
Callaita,250533,true,2TH65lNHgvLxCKXM3apjxI,spotify:track:2TH65lNHgvLxCKXM3apjxI,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Tainy"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0GM7qgcRCORpGnfcN2tCiB""}, ""uri"": ""spotify:artist:0GM7qgcRCORpGnfcN2tCiB"", ""href"": ""https://api.spotify.com/v1/artists/0GM7qgcRCORpGnfcN2tCiB"", ""type"": ""artist"", ""id"": ""0GM7qgcRCORpGnfcN2tCiB""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Callaita,spotify:album:06S3Qjh4QWLtn6c7CVhYh7,2021-02-17T10:43:35.858Z
La Difícil,163084,true,6NfrH0ANGmgBXyxgV2PeXt,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2021-02-17T10:39:24.035Z
Si Estuviésemos Juntos,169247,true,35wvL50xvKpCHEJPxLOLPI,spotify:track:35wvL50xvKpCHEJPxLOLPI,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,X 100PRE,spotify:album:7CjJb2mikwAWA1V6kewFBF,2021-02-17T10:36:39.342Z
Si Veo a Tu Mamá,170971,false,41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2021-02-17T10:33:48.352Z
HACIENDO QUE ME AMAS,217768,true,26QApq0cuO9brJigr0C0W4,spotify:track:26QApq0cuO9brJigr0C0W4,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,2021-02-17T10:30:56.688Z
A Tu Merced,175918,false,4r9jkMEnArtWGH2rL2FZl0,spotify:track:4r9jkMEnArtWGH2rL2FZl0,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,YHLQMDLG,spotify:album:5lJqux7orBlA1QzyiBGti1,2021-02-17T10:27:17.385Z
Vete,192024,true,5DxXgozhkPLgrbKFY91w0c,spotify:track:5DxXgozhkPLgrbKFY91w0c,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,Vete,spotify:album:3fxzSn0ObgCjLadyR53ohN,2021-02-17T10:24:19.706Z
LA DROGA,162299,true,67ACYA3UI6QMNtHX6b34wX,spotify:track:67ACYA3UI6QMNtHX6b34wX,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,2021-02-17T10:21:01.538Z
BOOKER T,156430,true,26w9NTiE9NGjW1ZvIOd1So,spotify:track:26w9NTiE9NGjW1ZvIOd1So,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,2021-02-17T10:18:05.082Z
TE MUDASTE,130013,true,5RubKOuDoPn5Kj5TLVxSxY,spotify:track:5RubKOuDoPn5Kj5TLVxSxY,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,2021-02-17T10:15:26.773Z
DÁKITI,205090,true,47EiUVwUp4C9fGccaPuUCS,spotify:track:47EiUVwUp4C9fGccaPuUCS,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Jhay Cortez"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/0EFisYRi20PTADoJrifHrz""}, ""uri"": ""spotify:artist:0EFisYRi20PTADoJrifHrz"", ""href"": ""https://api.spotify.com/v1/artists/0EFisYRi20PTADoJrifHrz"", ""type"": ""artist"", ""id"": ""0EFisYRi20PTADoJrifHrz""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,DÁKITI,spotify:album:43dl8hP5uNN9s6YeeJA5fv,2021-02-17T10:13:14.991Z
ANTES QUE SE ACABE,221186,false,7kjEqI6eZ7YlFrGhxixnlN,spotify:track:7kjEqI6eZ7YlFrGhxixnlN,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,2021-02-16T23:12:16.839Z
ANTES QUE SE ACABE,221186,false,7kjEqI6eZ7YlFrGhxixnlN,spotify:track:7kjEqI6eZ7YlFrGhxixnlN,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,2021-02-16T23:00:44.665Z
LA DROGA,162299,true,67ACYA3UI6QMNtHX6b34wX,spotify:track:67ACYA3UI6QMNtHX6b34wX,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,2021-02-16T22:56:50.355Z
BOOKER T,156430,true,26w9NTiE9NGjW1ZvIOd1So,spotify:track:26w9NTiE9NGjW1ZvIOd1So,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,2021-02-16T22:54:07.014Z
EL MUNDO ES MÍO,165199,false,36DHxTW2xdr9GG15T9oK9L,spotify:track:36DHxTW2xdr9GG15T9oK9L,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,2021-02-16T22:51:24.561Z
LA DROGA,162299,true,67ACYA3UI6QMNtHX6b34wX,spotify:track:67ACYA3UI6QMNtHX6b34wX,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,EL ÚLTIMO TOUR DEL MUNDO,spotify:album:2d9BCZeAAhiZWPpbX9aPCW,2021-02-16T22:47:21.194Z
MIA (feat. Drake),210367,false,116H0KvKr2Zl4RPuVBruDO,spotify:track:116H0KvKr2Zl4RPuVBruDO,"[{""name"": ""Bad Bunny"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/4q3ewBCX7sLwd24euuV69X""}, ""uri"": ""spotify:artist:4q3ewBCX7sLwd24euuV69X"", ""href"": ""https://api.spotify.com/v1/artists/4q3ewBCX7sLwd24euuV69X"", ""type"": ""artist"", ""id"": ""4q3ewBCX7sLwd24euuV69X""}, {""name"": ""Drake"", ""external_urls"": {""spotify"": ""https://open.spotify.com/artist/3TVXtAsR1Inumwj472S9r4""}, ""uri"": ""spotify:artist:3TVXtAsR1Inumwj472S9r4"", ""href"": ""https://api.spotify.com/v1/artists/3TVXtAsR1Inumwj472S9r4"", ""type"": ""artist"", ""id"": ""3TVXtAsR1Inumwj472S9r4""}]",Bad Bunny,4q3ewBCX7sLwd24euuV69X,MIA (feat. Drake),spotify:album:0p0W4RXcnc59jgatcdZozO,2021-02-16T22:43:57.573Z
